-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 05/01/2023 through 07/31/2023 
Location: Latitude  -3.3679   Longitude 36.7024 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1201.74 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WD50M           MERRA-2 Wind Direction at 50 Meters (Degrees) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
WS50M           MERRA-2 Wind Speed at 50 Meters (m/s) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
-END HEADER-
YEAR,MO,DY,HR,WD50M,T2M,WS50M,PRECTOTCORR,QV2M
2023,7,17,16,131.13,22.44,6.31,0.0,10.99
2023,7,17,17,134.2,18.9,7.1,0.0,11.35
2023,7,17,18,137.32,17.61,8.04,0.0,11.11
2023,7,17,19,139.96,16.82,7.93,0.0,11.23
2023,7,17,20,141.92,15.95,6.97,0.0,11.41
2023,7,17,21,140.54,15.73,7.15,0.02,11.54
2023,7,17,22,139.52,15.43,7.08,0.05,11.66
2023,7,17,23,137.66,14.97,6.55,0.09,11.66
2023,7,18,0,135.0,14.81,6.15,0.17,11.6
2023,7,18,1,133.07,14.64,5.58,0.3,11.6
2023,7,18,2,132.2,14.32,5.21,0.26,11.47
2023,7,18,3,132.68,14.18,5.17,0.24,11.47
2023,7,18,4,132.52,14.04,5.48,0.21,11.35
2023,7,18,5,134.94,13.97,5.63,0.15,11.23
2023,7,18,6,138.2,14.93,5.64,0.1,11.35
2023,7,18,7,139.57,16.33,6.38,0.02,11.23
2023,7,18,8,139.55,18.7,6.62,0.01,10.5
2023,7,18,9,137.68,20.88,6.25,0.0,10.01
2023,7,18,10,135.44,22.6,5.81,0.0,10.01
2023,7,18,11,133.91,23.82,5.51,0.0,10.07
2023,7,18,12,132.93,24.56,5.36,0.0,10.13
2023,7,18,13,132.74,24.83,5.32,0.0,10.01
2023,7,18,14,134.18,24.67,5.43,0.0,9.95
2023,7,18,15,136.17,24.15,5.7,0.0,9.83
2023,7,18,16,139.24,22.49,6.05,0.0,10.44
2023,7,18,17,142.1,18.72,6.7,0.0,10.99
2023,7,18,18,142.15,17.34,7.59,0.0,10.68
2023,7,18,19,141.37,16.83,8.22,0.0,10.74
2023,7,18,20,142.03,16.18,7.99,0.0,11.11
2023,7,18,21,141.18,15.23,6.72,0.0,11.47
2023,7,18,22,139.34,14.8,5.84,0.02,11.84
2023,7,18,23,140.02,14.65,5.24,0.06,11.9
2023,7,19,0,142.2,14.51,5.29,0.08,11.84
2023,7,19,1,142.06,14.33,5.12,0.09,11.72
2023,7,19,2,142.13,14.12,4.99,0.11,11.6
2023,7,19,3,140.84,13.9,4.89,0.14,11.54
2023,7,19,4,140.37,13.97,4.9,0.18,11.47
2023,7,19,5,139.64,14.03,4.92,0.19,11.54
2023,7,19,6,141.65,15.62,5.15,0.2,11.96
2023,7,19,7,143.17,16.9,6.14,0.13,11.9
2023,7,19,8,143.63,18.63,6.26,0.05,11.54
2023,7,19,9,141.26,20.78,5.98,0.01,10.99
2023,7,19,10,138.95,22.65,5.29,0.0,10.86
2023,7,19,11,138.57,24.29,4.44,0.0,10.8
2023,7,19,12,138.66,25.27,3.73,0.0,10.74
2023,7,19,13,137.98,25.78,3.29,0.0,10.56
2023,7,19,14,135.91,25.85,3.14,0.0,10.44
2023,7,19,15,132.76,25.35,3.53,0.0,10.5
2023,7,19,16,130.53,23.72,4.75,0.0,11.6
2023,7,19,17,129.55,19.93,6.51,0.01,12.7
2023,7,19,18,130.67,18.57,7.54,0.02,13.0
2023,7,19,19,133.63,17.99,7.16,0.02,13.31
2023,7,19,20,134.66,17.45,6.55,0.03,13.24
2023,7,19,21,132.43,17.01,6.16,0.06,13.12
2023,7,19,22,130.65,16.65,5.83,0.13,13.12
2023,7,19,23,130.23,16.33,5.52,0.19,13.06
2023,7,20,0,130.44,16.05,5.07,0.31,13.0
2023,7,20,1,129.57,15.68,4.78,0.32,12.82
2023,7,20,2,129.33,15.54,4.81,0.36,12.7
2023,7,20,3,133.74,15.33,4.79,0.34,12.51
2023,7,20,4,137.38,15.01,4.92,0.27,12.27
2023,7,20,5,137.67,14.85,4.62,0.21,12.02
2023,7,20,6,140.8,15.88,4.54,0.18,12.15
2023,7,20,7,143.43,17.01,4.79,0.15,12.02
2023,7,20,8,142.48,19.15,4.8,0.14,11.78
2023,7,20,9,142.04,21.5,4.69,0.06,11.6
2023,7,20,10,142.67,23.23,4.51,0.03,11.54
2023,7,20,11,145.45,24.51,4.2,0.01,11.41
2023,7,20,12,148.64,25.57,3.84,0.0,11.29
2023,7,20,13,150.82,26.05,3.53,0.0,11.11
2023,7,20,14,152.57,26.12,3.24,0.0,10.93
2023,7,20,15,149.72,25.69,3.24,0.0,10.8
2023,7,20,16,139.54,24.27,3.77,0.0,11.29
2023,7,20,17,125.32,20.21,5.19,0.0,12.27
2023,7,20,18,120.71,18.51,6.53,0.0,11.23
2023,7,20,19,121.64,17.48,7.07,0.0,10.93
2023,7,20,20,124.9,16.49,6.68,0.0,10.99
2023,7,20,21,131.37,15.63,5.84,0.0,11.17
2023,7,20,22,137.18,14.87,4.94,0.0,11.23
2023,7,20,23,141.77,14.12,4.27,0.0,11.29
2023,7,21,0,144.42,13.51,3.75,0.0,11.29
2023,7,21,1,144.33,13.3,3.2,0.0,11.23
2023,7,21,2,141.55,13.3,2.71,0.02,11.11
2023,7,21,3,137.81,13.31,2.26,0.05,10.99
2023,7,21,4,135.64,13.44,1.97,0.11,10.93
2023,7,21,5,139.21,13.72,2.33,0.14,10.93
2023,7,21,6,145.94,15.0,3.67,0.11,11.29
2023,7,21,7,149.1,16.58,5.69,0.05,11.54
2023,7,21,8,150.27,18.92,6.65,0.01,11.23
2023,7,21,9,150.69,21.29,6.78,0.0,10.74
2023,7,21,10,150.1,23.17,6.6,0.0,10.44
2023,7,21,11,147.88,24.55,6.42,0.0,10.25
2023,7,21,12,144.47,25.51,6.28,0.0,10.13
2023,7,21,13,140.93,25.91,6.26,0.0,10.01
2023,7,21,14,138.3,25.71,6.42,0.0,10.01
2023,7,21,15,136.51,24.91,6.9,0.0,9.95
2023,7,21,16,136.12,23.13,7.34,0.0,10.5
2023,7,21,17,137.63,19.87,7.7,0.0,11.11
2023,7,21,18,141.76,18.42,7.98,0.0,11.11
2023,7,21,19,143.66,17.48,7.37,0.0,11.41
2023,7,21,20,143.01,16.73,6.97,0.0,11.66
2023,7,21,21,141.82,15.98,6.51,0.0,11.84
2023,7,21,22,140.15,15.69,6.03,0.02,12.02
2023,7,21,23,140.3,15.48,5.5,0.08,12.21
2023,7,22,0,142.37,15.42,5.51,0.17,12.27
2023,7,22,1,147.31,15.4,5.86,0.19,12.27
2023,7,22,2,148.31,15.38,6.26,0.28,12.27
2023,7,22,3,147.36,15.42,6.63,0.28,12.27
2023,7,22,4,145.91,15.29,6.19,0.25,12.15
2023,7,22,5,143.84,15.08,6.29,0.28,11.9
2023,7,22,6,143.33,15.73,6.63,0.25,11.9
2023,7,22,7,143.54,16.8,7.36,0.22,11.84
2023,7,22,8,143.14,18.55,7.72,0.19,11.6
2023,7,22,9,141.77,20.91,7.64,0.24,11.41
2023,7,22,10,140.05,22.87,7.4,0.16,11.47
2023,7,22,11,136.96,24.11,7.26,0.14,11.47
2023,7,22,12,134.56,24.85,7.19,0.11,11.35
2023,7,22,13,134.73,25.21,7.05,0.02,11.11
2023,7,22,14,136.09,25.0,6.95,0.0,10.8
2023,7,22,15,136.77,24.1,6.98,0.0,10.5
2023,7,22,16,136.47,22.66,7.09,0.0,10.44
2023,7,22,17,135.26,19.3,7.41,0.0,10.74
2023,7,22,18,134.05,17.73,8.0,0.0,10.31
2023,7,22,19,133.96,16.99,8.18,0.0,10.19
2023,7,22,20,133.55,16.27,8.05,0.0,10.19
2023,7,22,21,132.96,15.61,7.77,0.0,10.19
2023,7,22,22,134.16,14.84,6.78,0.0,10.25
2023,7,22,23,135.52,14.01,5.49,0.0,10.38
2023,7,23,0,136.69,13.42,4.87,0.0,10.74
2023,7,23,1,134.25,13.62,4.65,0.04,11.35
2023,7,23,2,133.35,14.13,4.8,0.1,11.72
2023,7,23,3,130.97,14.29,4.64,0.16,11.9
2023,7,23,4,128.14,14.3,4.95,0.2,11.96
2023,7,23,5,126.26,14.32,5.13,0.22,11.9
2023,7,23,6,127.73,15.87,5.63,0.19,12.08
2023,7,23,7,127.23,17.15,6.66,0.22,12.02
2023,7,23,8,127.38,19.21,7.0,0.21,11.72
2023,7,23,9,127.47,21.21,6.91,0.11,11.47
2023,7,23,10,128.28,22.87,6.66,0.07,11.54
2023,7,23,11,129.25,24.11,6.45,0.03,11.54
2023,7,23,12,130.22,25.02,6.3,0.01,11.47
2023,7,23,13,131.93,25.38,6.2,0.01,11.41
2023,7,23,14,133.72,25.22,6.19,0.0,11.35
2023,7,23,15,135.9,24.63,6.34,0.0,11.23
2023,7,23,16,138.21,23.14,6.51,0.0,11.41
2023,7,23,17,139.36,20.15,6.91,0.0,12.02
2023,7,23,18,137.99,19.0,7.52,0.01,11.84
2023,7,23,19,136.94,18.51,7.69,0.01,11.96
2023,7,23,20,135.09,17.83,7.39,0.0,12.15
2023,7,23,21,132.39,17.05,6.92,0.0,12.33
2023,7,23,22,129.42,15.78,5.91,0.01,12.45
2023,7,23,23,126.51,15.7,5.2,0.09,12.63
2023,7,24,0,124.93,15.69,4.71,0.16,12.63
2023,7,24,1,123.53,15.48,4.55,0.21,12.57
2023,7,24,2,121.87,15.27,4.77,0.3,12.51
2023,7,24,3,123.47,15.11,5.06,0.31,12.39
2023,7,24,4,131.18,14.95,5.14,0.27,12.21
2023,7,24,5,139.91,14.71,4.9,0.14,11.96
2023,7,24,6,145.07,15.85,5.02,0.06,12.02
2023,7,24,7,143.19,17.41,5.66,0.03,11.96
2023,7,24,8,140.84,19.78,5.91,0.04,11.6
2023,7,24,9,139.29,21.78,5.76,0.06,11.41
2023,7,24,10,138.01,23.25,5.47,0.06,11.41
2023,7,24,11,136.84,24.45,5.15,0.04,11.54
2023,7,24,12,135.45,25.15,4.9,0.03,11.72
2023,7,24,13,134.93,25.55,4.69,0.03,11.78
2023,7,24,14,134.53,25.4,4.67,0.02,11.78
2023,7,24,15,136.27,24.68,5.0,0.01,11.78
2023,7,24,16,139.22,23.17,5.48,0.0,12.08
2023,7,24,17,140.32,20.27,6.19,0.0,12.7
2023,7,24,18,139.08,18.85,7.06,0.0,12.39
2023,7,24,19,138.69,18.12,7.21,0.0,12.33
2023,7,24,20,138.58,17.25,6.72,0.0,12.45
2023,7,24,21,138.05,16.51,6.14,0.02,12.63
2023,7,24,22,138.11,16.54,6.0,0.14,12.94
2023,7,24,23,141.06,16.41,5.39,0.33,13.06
2023,7,25,0,143.76,16.01,5.01,0.24,12.94
2023,7,25,1,142.02,15.87,5.01,0.28,12.88
2023,7,25,2,141.7,15.66,5.26,0.23,12.7
2023,7,25,3,143.53,15.5,5.1,0.17,12.51
2023,7,25,4,144.54,15.26,4.83,0.16,12.33
2023,7,25,5,142.9,15.05,4.74,0.15,12.21
2023,7,25,6,141.53,16.33,4.91,0.17,12.45
2023,7,25,7,142.62,17.85,5.92,0.17,12.45
2023,7,25,8,143.48,20.02,6.22,0.13,12.08
2023,7,25,9,143.79,22.04,6.26,0.11,11.9
2023,7,25,10,144.39,23.69,6.16,0.06,11.84
2023,7,25,11,145.16,24.84,6.04,0.03,11.78
2023,7,25,12,145.87,25.69,5.92,0.02,11.66
2023,7,25,13,145.95,26.07,5.87,0.01,11.54
2023,7,25,14,145.67,25.91,5.85,0.0,11.35
2023,7,25,15,144.49,25.09,6.0,0.0,11.23
2023,7,25,16,140.25,23.6,6.28,0.0,11.54
2023,7,25,17,133.12,20.23,6.89,0.0,12.08
2023,7,25,18,129.96,18.62,7.36,0.0,11.84
2023,7,25,19,129.02,17.65,7.11,0.0,11.84
2023,7,25,20,132.18,16.76,6.75,0.0,11.84
2023,7,25,21,134.9,15.95,6.23,0.0,11.84
2023,7,25,22,135.68,15.33,5.61,0.0,11.9
2023,7,25,23,134.36,14.45,4.93,0.01,11.96
2023,7,26,0,132.12,14.59,4.61,0.1,11.96
2023,7,26,1,132.73,14.98,5.43,0.2,11.96
2023,7,26,2,136.78,15.09,6.05,0.21,11.96
2023,7,26,3,138.51,15.08,6.5,0.21,11.9
2023,7,26,4,139.93,14.9,6.82,0.2,11.72
2023,7,26,5,140.43,14.67,6.94,0.18,11.41
2023,7,26,6,141.0,15.08,7.35,0.15,11.17
2023,7,26,7,141.3,16.51,7.65,0.06,11.11
2023,7,26,8,141.49,18.89,8.16,0.01,10.62
2023,7,26,9,140.54,21.2,8.06,0.0,10.13
2023,7,26,10,138.86,22.98,7.71,0.0,9.89
2023,7,26,11,136.59,24.22,7.38,0.0,9.7
2023,7,26,12,134.33,24.96,7.13,0.0,9.58
2023,7,26,13,133.08,25.32,6.91,0.0,9.46
2023,7,26,14,132.2,25.04,6.78,0.0,9.4
2023,7,26,15,132.08,24.26,6.82,0.0,9.4
2023,7,26,16,133.02,22.48,6.86,0.0,9.89
2023,7,26,17,135.53,18.87,7.23,0.0,10.62
2023,7,26,18,138.86,17.5,7.97,0.0,10.56
2023,7,26,19,141.13,16.7,7.66,0.0,10.74
2023,7,26,20,142.91,15.76,6.9,0.0,10.93
2023,7,26,21,143.16,15.09,6.46,0.0,10.99
2023,7,26,22,142.14,14.49,6.14,0.0,11.05
2023,7,26,23,139.54,13.86,5.79,0.0,11.17
2023,7,27,0,138.22,13.9,5.51,0.08,11.35
2023,7,27,1,138.5,14.19,6.06,0.15,11.47
2023,7,27,2,136.44,14.23,5.94,0.3,11.54
2023,7,27,3,133.83,14.12,5.95,0.2,11.47
2023,7,27,4,133.74,14.2,6.03,0.21,11.41
2023,7,27,5,137.09,14.19,6.36,0.19,11.29
2023,7,27,6,138.51,14.68,6.67,0.09,11.05
2023,7,27,7,138.63,16.07,6.73,0.03,10.93
2023,7,27,8,137.83,18.49,6.83,0.02,10.38
2023,7,27,9,135.78,20.34,6.45,0.1,10.13
2023,7,27,10,134.64,22.05,6.13,0.08,10.31
2023,7,27,11,134.19,23.2,5.87,0.03,10.44
2023,7,27,12,133.84,24.58,5.73,0.01,10.56
2023,7,27,13,134.34,25.11,5.78,0.01,10.56
2023,7,27,14,135.21,24.69,5.92,0.01,10.5
2023,7,27,15,136.73,23.95,6.21,0.0,10.5
2023,7,27,16,139.04,22.69,6.66,0.0,10.74
2023,7,27,17,140.2,19.92,7.43,0.0,11.29
2023,7,27,18,139.35,18.7,8.17,0.0,11.29
2023,7,27,19,138.58,17.98,8.14,0.0,11.6
2023,7,27,20,138.86,17.17,7.47,0.01,11.96
2023,7,27,21,137.31,16.52,6.86,0.02,12.15
2023,7,27,22,133.28,16.01,5.7,0.08,12.27
2023,7,27,23,129.15,15.68,4.83,0.15,12.27
2023,7,28,0,126.32,15.48,4.58,0.26,12.21
2023,7,28,1,125.72,15.49,5.45,0.39,12.21
2023,7,28,2,124.65,15.58,6.61,0.45,12.27
2023,7,28,3,126.09,15.27,7.2,0.45,11.9
2023,7,28,4,128.57,14.7,6.7,0.31,11.54
2023,7,28,5,130.35,14.47,5.59,0.24,11.41
2023,7,28,6,132.54,15.08,6.18,0.15,11.35
2023,7,28,7,134.5,16.4,6.92,0.05,11.11
2023,7,28,8,136.31,18.54,7.25,0.02,10.68
2023,7,28,9,136.66,20.83,7.04,0.05,10.56
2023,7,28,10,135.72,22.68,6.58,0.09,10.68
2023,7,28,11,134.54,23.8,6.17,0.06,10.8
2023,7,28,12,133.49,24.59,5.88,0.02,10.93
2023,7,28,13,133.35,25.28,5.75,0.01,10.99
2023,7,28,14,134.36,24.85,5.93,0.01,10.99
2023,7,28,15,135.74,24.17,6.38,0.0,10.99
2023,7,28,16,136.91,22.7,6.98,0.0,11.23
2023,7,28,17,136.71,20.07,7.6,0.0,11.6
2023,7,28,18,134.81,18.8,8.15,0.0,11.54
2023,7,28,19,133.07,17.99,8.02,0.0,11.6
2023,7,28,20,131.5,17.2,7.6,0.0,11.84
2023,7,28,21,130.23,16.36,6.38,0.03,12.08
2023,7,28,22,127.49,15.91,6.05,0.1,12.21
2023,7,28,23,125.95,15.65,5.76,0.16,12.15
2023,7,29,0,125.39,15.37,5.19,0.16,12.02
2023,7,29,1,123.66,15.01,4.81,0.14,11.84
2023,7,29,2,121.85,14.77,4.59,0.13,11.72
2023,7,29,3,120.06,14.47,4.59,0.13,11.6
2023,7,29,4,118.84,14.35,4.76,0.12,11.41
2023,7,29,5,118.81,14.2,4.73,0.12,11.23
2023,7,29,6,121.69,14.97,4.85,0.09,11.23
2023,7,29,7,126.25,16.5,5.48,0.05,11.23
2023,7,29,8,127.65,18.82,5.87,0.07,10.86
2023,7,29,9,126.25,20.93,5.67,0.04,10.86
2023,7,29,10,125.15,22.98,5.36,0.01,10.99
2023,7,29,11,125.99,24.55,5.18,0.0,11.11
2023,7,29,12,128.77,25.58,5.24,0.0,11.17
2023,7,29,13,132.1,26.01,5.45,0.0,11.17
2023,7,29,14,136.0,25.86,5.68,0.0,11.11
2023,7,29,15,139.01,25.08,5.92,0.0,11.05
2023,7,29,16,141.61,23.52,6.19,0.0,11.29
2023,7,29,17,142.25,20.14,6.65,0.0,11.9
2023,7,29,18,139.32,18.59,7.26,0.0,11.78
2023,7,29,19,136.23,17.86,7.49,0.0,11.72
2023,7,29,20,134.96,17.05,7.26,0.0,11.84
2023,7,29,21,133.87,16.27,6.75,0.0,11.96
2023,7,29,22,131.75,15.3,5.65,0.01,12.08
2023,7,29,23,128.5,15.24,4.88,0.1,12.15
2023,7,30,0,125.16,15.19,4.46,0.18,12.15
2023,7,30,1,121.84,15.05,4.37,0.23,12.08
2023,7,30,2,120.62,14.88,4.2,0.26,11.96
2023,7,30,3,119.16,14.67,4.01,0.27,11.84
2023,7,30,4,118.19,14.48,3.95,0.27,11.72
2023,7,30,5,116.51,14.33,3.8,0.24,11.6
2023,7,30,6,118.78,15.57,4.07,0.23,11.78
2023,7,30,7,125.57,16.98,4.62,0.21,11.84
2023,7,30,8,131.69,19.06,4.5,0.19,11.84
2023,7,30,9,138.38,20.95,4.32,0.15,11.84
2023,7,30,10,143.5,23.01,4.07,0.11,12.08
2023,7,30,11,145.37,24.75,3.68,0.08,12.27
2023,7,30,12,145.83,25.82,3.38,0.03,12.27
2023,7,30,13,144.46,26.56,3.23,0.01,12.15
2023,7,30,14,141.45,26.76,3.25,0.0,12.02
2023,7,30,15,136.6,26.28,3.37,0.0,11.84
2023,7,30,16,127.91,24.94,3.62,0.0,12.21
2023,7,30,17,115.73,21.33,4.55,0.0,13.43
2023,7,30,18,112.26,19.61,5.4,0.0,12.63
2023,7,30,19,114.27,18.69,6.02,0.0,12.27
2023,7,30,20,118.03,17.83,6.28,0.0,12.21
2023,7,30,21,120.35,16.94,6.09,0.0,12.27
2023,7,30,22,122.17,16.05,5.8,0.04,12.57
2023,7,30,23,122.52,16.23,4.98,0.21,12.82
2023,7,31,0,122.17,16.03,4.33,0.27,12.82
2023,7,31,1,120.75,15.77,3.97,0.25,12.76
2023,7,31,2,117.92,15.55,3.99,0.22,12.7
2023,7,31,3,112.71,15.4,4.11,0.2,12.57
2023,7,31,4,107.68,15.15,3.96,0.21,12.45
2023,7,31,5,107.13,15.01,3.9,0.22,12.33
2023,7,31,6,117.43,16.44,4.41,0.22,12.51
2023,7,31,7,130.27,17.82,5.09,0.17,12.33
2023,7,31,8,138.41,19.87,5.39,0.08,12.02
2023,7,31,9,142.04,22.07,5.5,0.01,11.78
2023,7,31,10,143.25,24.06,5.35,0.0,11.47
2023,7,31,11,143.22,25.62,5.1,0.0,11.23
2023,7,31,12,141.65,26.61,4.91,0.0,10.99
2023,7,31,13,138.55,27.1,4.82,0.0,10.68
2023,7,31,14,135.39,26.91,4.86,0.0,10.5
2023,7,31,15,132.1,26.23,5.14,0.0,10.25
2023,7,31,16,127.06,24.4,5.72,0.0,10.8
2023,7,31,17,123.13,20.44,6.9,0.0,11.41
2023,7,31,18,125.08,18.85,7.69,0.0,10.99
2023,7,31,19,126.98,17.79,7.17,0.0,10.99
2023,7,31,20,128.84,16.76,6.44,0.0,11.05
2023,7,31,21,131.92,15.89,5.75,0.0,11.11
2023,7,31,22,133.71,15.18,5.14,0.0,11.11
2023,7,31,23,135.28,14.52,4.56,0.0,11.17
2023,8,1,0,135.76,13.83,4.14,0.0,11.23
2023,8,1,1,136.44,13.23,3.73,0.0,11.23
