Date,Temp,Rel_Hum,Abs_Hum
2005-03-01 23:00:00,-200.0,-200.0,-200.0
2005-03-01 23:30:00,-200.0,-200.0,-200.0
2005-03-02 00:00:00,-200.0,-200.0,-200.0
2005-03-02 00:30:00,-200.0,-200.0,-200.0
2005-03-02 01:00:00,-200.0,-200.0,-200.0
2005-03-02 01:30:00,-200.0,-200.0,-200.0
2005-03-02 02:00:00,-200.0,-200.0,-200.0
2005-03-02 02:30:00,-200.0,-200.0,-200.0
2005-03-02 03:00:00,-200.0,-200.0,-200.0
2005-03-02 03:30:00,-200.0,-200.0,-200.0
2005-03-02 04:00:00,-200.0,-200.0,-200.0
2005-03-02 04:30:00,-200.0,-200.0,-200.0
2005-03-02 05:00:00,-200.0,-200.0,-200.0
2005-03-02 05:30:00,-200.0,-200.0,-200.0
2005-03-02 06:00:00,-200.0,-200.0,-200.0
2005-03-02 06:30:00,-200.0,-200.0,-200.0
2005-03-02 07:00:00,-200.0,-200.0,-200.0
2005-03-02 07:30:00,-200.0,-200.0,-200.0
2005-03-02 08:00:00,-200.0,-200.0,-200.0
2005-03-02 08:30:00,-200.0,-200.0,-200.0
2005-03-02 09:00:00,-200.0,-200.0,-200.0
2005-03-02 09:30:00,-200.0,-200.0,-200.0
2005-03-02 10:00:00,-200.0,-200.0,-200.0
2005-03-02 10:30:00,-200.0,-200.0,-200.0
2005-03-02 11:00:00,-200.0,-200.0,-200.0
2005-03-02 11:30:00,-200.0,-200.0,-200.0
2005-03-02 12:00:00,-200.0,-200.0,-200.0
2005-03-02 12:30:00,-200.0,-200.0,-200.0
2005-03-02 13:00:00,-200.0,-200.0,-200.0
2005-03-02 13:30:00,-200.0,-200.0,-200.0
2005-03-02 14:00:00,-200.0,-200.0,-200.0
2005-03-02 14:30:00,-200.0,-200.0,-200.0
2005-03-02 15:00:00,-200.0,-200.0,-200.0
2005-03-02 15:30:00,-200.0,-200.0,-200.0
2005-03-02 16:00:00,-200.0,-200.0,-200.0
2005-03-02 16:30:00,-200.0,-200.0,-200.0
2005-03-02 17:00:00,-200.0,-200.0,-200.0
2005-03-02 17:30:00,-200.0,-200.0,-200.0
2005-03-02 18:00:00,-200.0,-200.0,-200.0
2005-03-02 18:30:00,-200.0,-200.0,-200.0
2005-03-02 19:00:00,-200.0,-200.0,-200.0
2005-03-02 19:30:00,-200.0,-200.0,-200.0
2005-03-02 20:00:00,-200.0,-200.0,-200.0
2005-03-02 20:30:00,-200.0,-200.0,-200.0
2005-03-02 21:00:00,-200.0,-200.0,-200.0
2005-03-02 21:30:00,9.5,69.5,0.8261
2005-03-02 22:00:00,9.1,70.9,0.8176
2005-03-02 22:30:00,8.1,72.1,0.7798
2005-03-02 23:00:00,7.9,72.1,0.7679
2005-03-02 23:30:00,7.6,72.7,0.7598
2005-03-03 00:00:00,7.5,71.7,0.7439
2005-03-03 00:30:00,7.9,70.6,0.7562
2005-03-03 01:00:00,8.6,69.0,0.7732
2005-03-03 01:30:00,9.1,67.5,0.7831
2005-03-03 02:00:00,9.8,65.8,0.7967
2005-03-03 02:30:00,11.2,61.9,0.8226
2005-03-03 03:00:00,12.8,60.1,0.882
2005-03-03 03:30:00,13.4,62.4,0.9513
2005-03-03 04:00:00,14.3,61.2,0.9941
2005-03-03 04:30:00,14.6,59.6,0.9824
2005-03-03 05:00:00,14.2,60.0,0.9684
2005-03-03 05:30:00,13.8,62.6,0.9862
2005-03-03 06:00:00,13.6,64.0,0.9891
2005-03-03 06:30:00,13.4,64.5,0.9865
2005-03-03 07:00:00,13.5,64.7,0.9971
2005-03-03 07:30:00,13.4,65.3,0.9967
2005-03-03 08:00:00,13.2,64.5,0.9732
2005-03-03 08:30:00,13.2,62.3,0.9392
2005-03-03 09:00:00,12.5,63.7,0.9196
2005-03-03 09:30:00,12.3,64.6,0.9229
2005-03-03 10:00:00,12.5,63.8,0.9244
2005-03-03 10:30:00,12.6,62.7,0.9121
2005-03-03 11:00:00,12.0,64.6,0.906
2005-03-03 11:30:00,10.7,69.5,0.8919
2005-03-03 12:00:00,12.4,62.6,0.8994
2005-03-03 12:30:00,12.3,62.7,0.8947
2005-03-03 13:00:00,11.4,66.6,0.8948
2005-03-03 13:30:00,11.1,70.2,0.9276
2005-03-03 14:00:00,13.4,61.0,0.9348
2005-03-03 14:30:00,15.9,52.2,0.9377
2005-03-03 15:00:00,15.6,54.0,0.9515
2005-03-03 15:30:00,16.3,51.5,0.9462
2005-03-03 16:00:00,16.5,50.8,0.9442
2005-03-03 16:30:00,16.3,51.9,0.9535
2005-03-03 17:00:00,16.2,53.0,0.9687
2005-03-03 17:30:00,15.6,54.8,0.966
2005-03-03 18:00:00,14.5,57.5,0.944
2005-03-03 18:30:00,14.0,60.1,0.9566
2005-03-03 19:00:00,13.5,63.0,0.9686
2005-03-03 19:30:00,12.6,65.4,0.9529
2005-03-03 20:00:00,12.0,67.5,0.9413
2005-03-03 20:30:00,10.5,72.0,0.912
2005-03-03 21:00:00,10.0,70.9,0.8706
2005-03-03 21:30:00,9.8,70.7,0.8571
2005-03-03 22:00:00,8.0,75.0,0.8098
2005-03-03 22:30:00,7.9,75.1,0.805
2005-03-03 23:00:00,7.0,77.3,0.7782
2005-03-03 23:30:00,7.2,74.4,0.7581
2005-03-04 00:00:00,6.7,75.0,0.7418
2005-03-04 00:30:00,6.4,76.3,0.7389
2005-03-04 01:00:00,6.0,78.5,0.7377
2005-03-04 01:30:00,6.3,77.4,0.7452
2005-03-04 02:00:00,7.7,73.8,0.7769
2005-03-04 02:30:00,10.2,61.5,0.7638
2005-03-04 03:00:00,11.3,58.1,0.7743
2005-03-04 03:30:00,10.6,62.3,0.7981
2005-03-04 04:00:00,11.1,62.0,0.8199
2005-03-04 04:30:00,12.6,57.7,0.8387
2005-03-04 05:00:00,13.3,56.2,0.8548
2005-03-04 05:30:00,11.2,65.3,0.8639
2005-03-04 06:00:00,8.8,74.6,0.8434
2005-03-04 06:30:00,7.2,78.5,0.803
2005-03-04 07:00:00,6.5,80.0,0.7789
2005-03-04 07:30:00,5.8,83.8,0.7768
2005-03-04 08:00:00,5.5,83.5,0.7619
2005-03-04 08:30:00,5.8,81.3,0.7568
2005-03-04 09:00:00,5.4,82.6,0.7495
2005-03-04 09:30:00,6.4,76.3,0.7369
2005-03-04 10:00:00,7.0,73.6,0.7417
2005-03-04 10:30:00,7.2,72.3,0.7392
2005-03-04 11:00:00,7.9,69.3,0.7413
2005-03-04 11:30:00,7.4,71.7,0.7434
2005-03-04 12:00:00,7.7,71.9,0.7575
2005-03-04 12:30:00,8.1,68.0,0.7396
2005-03-04 13:00:00,6.7,77.1,0.7597
2005-03-04 13:30:00,6.8,77.9,0.7756
2005-03-04 14:00:00,8.9,66.7,0.7634
2005-03-04 14:30:00,11.6,54.1,0.7387
2005-03-04 15:00:00,13.5,49.4,0.7598
2005-03-04 15:30:00,13.8,50.9,0.796
2005-03-04 16:00:00,13.4,55.9,0.8588
2005-03-04 16:30:00,12.9,59.0,0.8736
2005-03-04 17:00:00,13.3,59.0,0.8945
2005-03-04 17:30:00,13.0,61.9,0.9224
2005-03-04 18:00:00,12.5,63.6,0.9193
2005-03-04 18:30:00,12.2,65.8,0.931
2005-03-04 19:00:00,12.6,65.2,0.9474
2005-03-04 19:30:00,13.3,63.6,0.9681
2005-03-04 20:00:00,13.5,62.6,0.9644
2005-03-04 20:30:00,14.1,59.6,0.9563
2005-03-04 21:00:00,14.0,61.4,0.9773
2005-03-04 21:30:00,13.5,63.4,0.9755
2005-03-04 22:00:00,13.2,64.2,0.9706
2005-03-04 22:30:00,13.6,62.2,0.9643
2005-03-04 23:00:00,13.7,61.1,0.9537
2005-03-04 23:30:00,13.5,63.8,0.9801
2005-03-05 00:00:00,12.5,67.3,0.9743
2005-03-05 00:30:00,13.2,64.2,0.9664
2005-03-05 01:00:00,13.1,63.4,0.9535
2005-03-05 01:30:00,13.8,60.5,0.9526
2005-03-05 02:00:00,13.7,60.4,0.939
2005-03-05 02:30:00,14.0,59.7,0.9495
2005-03-05 03:00:00,15.0,56.2,0.9539
2005-03-05 03:30:00,16.9,50.9,0.9714
2005-03-05 04:00:00,16.6,52.4,0.981
2005-03-05 04:30:00,16.4,53.2,0.9826
2005-03-05 05:00:00,16.1,52.8,0.9579
2005-03-05 05:30:00,15.7,54.4,0.9616
2005-03-05 06:00:00,15.4,55.3,0.9616
2005-03-05 06:30:00,15.2,54.7,0.9362
2005-03-05 07:00:00,14.7,56.6,0.9392
2005-03-05 07:30:00,14.4,58.2,0.9495
2005-03-05 08:00:00,14.3,59.2,0.9608
2005-03-05 08:30:00,14.0,60.4,0.9622
2005-03-05 09:00:00,13.7,63.6,0.9912
2005-03-05 09:30:00,13.1,68.7,1.0329
2005-03-05 10:00:00,13.2,69.9,1.0526
2005-03-05 10:30:00,12.8,71.2,1.0454
2005-03-05 11:00:00,12.9,70.4,1.0444
2005-03-05 11:30:00,12.4,72.5,1.0411
2005-03-05 12:00:00,13.0,70.3,1.0502
2005-03-05 12:30:00,12.3,73.3,1.0448
2005-03-05 13:00:00,12.8,71.8,1.0551
2005-03-05 13:30:00,13.1,70.2,1.0567
2005-03-05 14:00:00,12.8,71.8,1.0551
2005-03-05 14:30:00,13.1,70.3,1.0566
2005-03-05 15:00:00,13.7,67.0,1.0446
2005-03-05 15:30:00,14.0,65.4,1.0427
2005-03-05 16:00:00,14.4,63.8,1.0421
2005-03-05 16:30:00,14.1,65.9,1.0531
2005-03-05 17:00:00,14.1,65.9,1.0552
2005-03-05 17:30:00,14.1,66.0,1.0539
2005-03-05 18:00:00,14.0,66.4,1.0536
2005-03-05 18:30:00,13.8,66.4,1.0451
2005-03-05 19:00:00,13.4,68.1,1.0441
2005-03-05 19:30:00,13.2,69.1,1.0452
2005-03-05 20:00:00,13.0,70.0,1.042
2005-03-05 20:30:00,12.7,69.9,1.0223
2005-03-05 21:00:00,12.0,71.9,1.0071
2005-03-05 21:30:00,13.2,66.8,1.0087
2005-03-05 22:00:00,12.4,69.5,0.9986
2005-03-05 22:30:00,13.1,65.7,0.9858
2005-03-05 23:00:00,11.8,70.6,0.9731
2005-03-05 23:30:00,12.3,68.0,0.9734
2005-03-06 00:00:00,12.0,69.2,0.9697
2005-03-06 00:30:00,11.7,69.8,0.9612
2005-03-06 01:00:00,12.1,67.6,0.95
2005-03-06 01:30:00,12.5,65.1,0.9399
2005-03-06 02:00:00,12.8,62.5,0.9213
2005-03-06 02:30:00,13.4,59.9,0.9143
2005-03-06 03:00:00,13.4,57.9,0.8895
2005-03-06 03:30:00,13.6,56.4,0.8754
2005-03-06 04:00:00,13.8,56.3,0.8841
2005-03-06 04:30:00,13.7,57.9,0.9063
2005-03-06 05:00:00,13.6,58.9,0.9139
2005-03-06 05:30:00,13.4,59.7,0.9142
2005-03-06 06:00:00,13.3,61.2,0.933
2005-03-06 06:30:00,13.2,61.8,0.9313
2005-03-06 07:00:00,12.9,61.5,0.9139
2005-03-06 07:30:00,12.6,63.9,0.9307
2005-03-06 08:00:00,12.0,67.4,0.9417
2005-03-06 08:30:00,11.9,69.0,0.9568
2005-03-06 09:00:00,12.0,66.6,0.9293
2005-03-06 09:30:00,11.4,69.6,0.9373
2005-03-06 10:00:00,11.2,70.3,0.9323
2005-03-06 10:30:00,11.5,68.2,0.9271
2005-03-06 11:00:00,10.7,71.3,0.9161
2005-03-06 11:30:00,10.0,74.8,0.9161
2005-03-06 12:00:00,9.2,78.5,0.9143
2005-03-06 12:30:00,8.8,79.4,0.9033
2005-03-06 13:00:00,8.7,79.4,0.8944
2005-03-06 13:30:00,8.9,76.5,0.8767
2005-03-06 14:00:00,9.9,73.3,0.8936
2005-03-06 14:30:00,11.8,65.5,0.901
2005-03-06 15:00:00,13.0,60.9,0.9061
2005-03-06 15:30:00,14.7,52.3,0.8687
2005-03-06 16:00:00,15.1,49.6,0.8428
2005-03-06 16:30:00,15.7,48.8,0.8657
2005-03-06 17:00:00,15.8,48.9,0.8707
2005-03-06 17:30:00,14.6,54.0,0.8946
2005-03-06 18:00:00,14.3,56.3,0.9119
2005-03-06 18:30:00,14.1,57.8,0.9262
2005-03-06 19:00:00,13.1,62.9,0.943
2005-03-06 19:30:00,12.0,67.5,0.9467
2005-03-06 20:00:00,10.7,70.9,0.9113
2005-03-06 20:30:00,10.0,73.2,0.8988
2005-03-06 21:00:00,9.4,75.0,0.8874
2005-03-06 21:30:00,8.5,76.9,0.8557
2005-03-06 22:00:00,8.4,75.9,0.8407
2005-03-06 22:30:00,6.9,80.7,0.8054
2005-03-06 23:00:00,6.2,82.1,0.7825
2005-03-06 23:30:00,7.0,77.3,0.7759
2005-03-07 00:00:00,6.5,79.7,0.7751
2005-03-07 00:30:00,7.7,76.8,0.8112
2005-03-07 01:00:00,8.2,74.9,0.8184
2005-03-07 01:30:00,8.8,73.2,0.8298
2005-03-07 02:00:00,9.7,70.1,0.8432
2005-03-07 02:30:00,11.7,62.7,0.8586
2005-03-07 03:00:00,13.1,58.5,0.877
2005-03-07 03:30:00,14.2,54.1,0.8707
2005-03-07 04:00:00,14.2,54.3,0.8757
2005-03-07 04:30:00,14.0,56.3,0.894
2005-03-07 05:00:00,13.5,57.8,0.8933
2005-03-07 05:30:00,12.3,63.0,0.9015
2005-03-07 06:00:00,11.4,68.0,0.9166
2005-03-07 06:30:00,10.8,69.5,0.8995
2005-03-07 07:00:00,11.0,67.1,0.8766
2005-03-07 07:30:00,9.5,71.3,0.8458
2005-03-07 08:00:00,8.8,71.0,0.8089
2005-03-07 08:30:00,8.0,73.4,0.7899
2005-03-07 09:00:00,7.6,73.0,0.7629
2005-03-07 09:30:00,7.1,73.9,0.7515
2005-03-07 10:00:00,7.1,73.5,0.7439
2005-03-07 10:30:00,6.7,75.0,0.739
2005-03-07 11:00:00,5.1,81.3,0.7204
2005-03-07 11:30:00,4.3,82.9,0.6968
2005-03-07 12:00:00,5.3,80.4,0.7234
2005-03-07 12:30:00,5.7,79.3,0.7326
2005-03-07 13:00:00,6.8,74.8,0.7423
2005-03-07 13:30:00,6.9,75.2,0.7505
2005-03-07 14:00:00,8.0,71.9,0.7712
2005-03-07 14:30:00,9.3,67.1,0.7849
2005-03-07 15:00:00,10.2,63.6,0.7928
2005-03-07 15:30:00,11.0,60.9,0.7966
2005-03-07 16:00:00,11.3,60.1,0.8022
2005-03-07 16:30:00,12.2,56.9,0.8068
2005-03-07 17:00:00,11.9,59.1,0.8211
2005-03-07 17:30:00,10.3,66.3,0.8286
2005-03-07 18:00:00,8.2,74.9,0.8187
2005-03-07 18:30:00,7.9,77.1,0.8223
2005-03-07 19:00:00,8.3,75.0,0.8253
2005-03-07 19:30:00,8.2,75.2,0.8185
2005-03-07 20:00:00,8.3,69.7,0.7632
2005-03-07 20:30:00,6.7,74.4,0.7344
2005-03-07 21:00:00,6.4,74.9,0.7238
2005-03-07 21:30:00,4.9,80.1,0.7011
2005-03-07 22:00:00,4.8,79.4,0.6872
2005-03-07 22:30:00,3.3,82.6,0.645
2005-03-07 23:00:00,2.4,86.6,0.6369
2005-03-07 23:30:00,3.4,81.4,0.6425
2005-03-08 00:00:00,4.2,77.0,0.6439
2005-03-08 00:30:00,3.5,80.8,0.6406
2005-03-08 01:00:00,3.5,80.3,0.6366
2005-03-08 01:30:00,4.0,78.5,0.645
2005-03-08 02:00:00,4.5,76.6,0.6534
2005-03-08 02:30:00,5.6,72.3,0.6627
2005-03-08 03:00:00,7.5,64.4,0.672
2005-03-08 03:30:00,8.9,60.8,0.6921
2005-03-08 04:00:00,10.6,55.3,0.7058
2005-03-08 04:30:00,12.3,46.3,0.6597
2005-03-08 05:00:00,12.2,47.0,0.6686
2005-03-08 05:30:00,10.5,55.1,0.6993
2005-03-08 06:00:00,8.7,66.3,0.7491
2005-03-08 06:30:00,7.9,69.9,0.7487
2005-03-08 07:00:00,7.6,65.3,0.6842
2005-03-08 07:30:00,6.5,67.6,0.6608
2005-03-08 08:00:00,5.9,66.4,0.6226
2005-03-08 08:30:00,5.2,70.0,0.6232
2005-03-08 09:00:00,5.2,67.8,0.6028
2005-03-08 09:30:00,4.9,67.1,0.5863
2005-03-08 10:00:00,5.1,65.5,0.5811
2005-03-08 10:30:00,4.0,69.5,0.5706
2005-03-08 11:00:00,3.7,68.9,0.5549
2005-03-08 11:30:00,4.5,62.7,0.5343
2005-03-08 12:00:00,4.7,62.3,0.5368
2005-03-08 12:30:00,3.9,67.1,0.5483
2005-03-08 13:00:00,5.7,54.5,0.5034
2005-03-08 13:30:00,6.1,50.3,0.4769
2005-03-08 14:00:00,9.0,39.5,0.4554
2005-03-08 14:30:00,10.7,34.4,0.4406
2005-03-08 15:00:00,11.1,33.4,0.4401
2005-03-08 15:30:00,11.9,30.8,0.4285
2005-03-08 16:00:00,11.4,32.0,0.431
2005-03-08 16:30:00,11.3,32.5,0.4334
2005-03-08 17:00:00,11.0,33.0,0.4331
2005-03-08 17:30:00,10.3,35.0,0.4377
2005-03-08 18:00:00,8.4,40.9,0.4542
2005-03-08 18:30:00,8.3,38.5,0.4228
2005-03-08 19:00:00,8.1,37.9,0.41
2005-03-08 19:30:00,7.7,39.0,0.4106
2005-03-08 20:00:00,7.0,41.5,0.4193
2005-03-08 20:30:00,6.6,42.6,0.4179
2005-03-08 21:00:00,6.4,44.2,0.428
2005-03-08 21:30:00,6.0,46.0,0.4349
2005-03-08 22:00:00,4.4,53.1,0.4484
2005-03-08 22:30:00,4.0,54.3,0.4454
2005-03-08 23:00:00,3.7,55.8,0.4489
2005-03-08 23:30:00,2.6,58.6,0.4385
2005-03-09 00:00:00,3.2,56.0,0.4364
2005-03-09 00:30:00,3.6,55.4,0.4419
2005-03-09 01:00:00,1.8,63.3,0.4464
2005-03-09 01:30:00,2.4,60.2,0.4426
2005-03-09 02:00:00,4.6,52.1,0.4472
2005-03-09 02:30:00,8.2,40.5,0.4414
2005-03-09 03:00:00,10.5,34.7,0.4393
2005-03-09 03:30:00,11.1,33.3,0.4384
2005-03-09 04:00:00,11.1,32.6,0.4292
2005-03-09 04:30:00,12.4,28.3,0.4076
2005-03-09 05:00:00,12.9,24.5,0.363
2005-03-09 05:30:00,11.4,28.7,0.3865
2005-03-09 06:00:00,9.2,39.3,0.4573
2005-03-09 06:30:00,7.8,48.1,0.5115
2005-03-09 07:00:00,7.2,50.6,0.517
2005-03-09 07:30:00,6.0,53.3,0.5008
2005-03-09 08:00:00,5.3,55.0,0.4921
2005-03-09 08:30:00,4.2,58.1,0.4832
2005-03-09 09:00:00,3.4,60.9,0.4809
2005-03-09 09:30:00,3.0,60.2,0.4639
2005-03-09 10:00:00,3.2,58.8,0.4578
2005-03-09 10:30:00,3.3,57.7,0.4516
2005-03-09 11:00:00,4.5,53.8,0.4572
2005-03-09 11:30:00,3.1,59.7,0.4604
2005-03-09 12:00:00,4.2,57.1,0.4743
2005-03-09 12:30:00,3.4,58.5,0.4608
2005-03-09 13:00:00,3.9,57.3,0.4661
2005-03-09 13:30:00,4.3,56.8,0.4768
2005-03-09 14:00:00,5.6,52.9,0.4841
2005-03-09 14:30:00,5.5,54.9,0.4985
2005-03-09 15:00:00,5.1,64.3,0.5697
2005-03-09 15:30:00,5.5,66.1,0.601
2005-03-09 16:00:00,5.5,69.3,0.6331
2005-03-09 16:30:00,5.0,75.5,0.6667
2005-03-09 17:00:00,5.2,76.2,0.6796
2005-03-09 17:30:00,5.3,77.4,0.6954
2005-03-09 18:00:00,5.0,79.6,0.7022
2005-03-09 18:30:00,5.1,83.0,0.7352
2005-03-09 19:00:00,6.4,82.9,0.8022
2005-03-09 19:30:00,10.3,74.0,0.9237
2005-03-09 20:00:00,11.3,71.8,0.9577
2005-03-09 20:30:00,9.8,81.9,0.9923
2005-03-09 21:00:00,9.5,83.8,0.9972
2005-03-09 21:30:00,9.9,81.0,0.9885
2005-03-09 22:00:00,9.9,79.8,0.9725
2005-03-09 22:30:00,6.9,76.4,0.7661
2005-03-09 23:00:00,4.8,75.7,0.659
2005-03-09 23:30:00,4.7,78.9,0.682
2005-03-10 00:00:00,5.0,75.0,0.6627
2005-03-10 00:30:00,5.6,69.5,0.6362
2005-03-10 01:00:00,7.0,64.9,0.6512
2005-03-10 01:30:00,7.1,65.4,0.6644
2005-03-10 02:00:00,6.4,67.4,0.6537
2005-03-10 02:30:00,5.3,75.9,0.6824
2005-03-10 03:00:00,6.3,73.0,0.7024
2005-03-10 03:30:00,8.6,63.3,0.7073
2005-03-10 04:00:00,10.0,55.0,0.6753
2005-03-10 04:30:00,9.4,53.6,0.6333
2005-03-10 05:00:00,9.2,55.0,0.6402
2005-03-10 05:30:00,8.7,55.1,0.6228
2005-03-10 06:00:00,8.9,54.4,0.62
2005-03-10 06:30:00,8.6,53.6,0.5992
2005-03-10 07:00:00,9.0,50.4,0.5809
2005-03-10 07:30:00,9.2,49.8,0.5808
2005-03-10 08:00:00,8.8,52.1,0.5918
2005-03-10 08:30:00,8.8,50.9,0.5781
2005-03-10 09:00:00,8.7,51.1,0.5755
2005-03-10 09:30:00,8.6,51.5,0.5772
2005-03-10 10:00:00,8.5,51.9,0.5766
2005-03-10 10:30:00,8.1,53.1,0.5742
2005-03-10 11:00:00,7.8,54.2,0.5755
2005-03-10 11:30:00,7.1,56.0,0.569
2005-03-10 12:00:00,7.0,57.6,0.5784
2005-03-10 12:30:00,7.5,55.3,0.5734
2005-03-10 13:00:00,7.0,56.3,0.566
2005-03-10 13:30:00,7.6,53.5,0.5605
2005-03-10 14:00:00,8.3,50.5,0.5558
2005-03-10 14:30:00,12.4,37.1,0.5329
2005-03-10 15:00:00,13.9,32.3,0.5117
2005-03-10 15:30:00,14.4,28.9,0.4723
2005-03-10 16:00:00,14.8,25.4,0.4259
2005-03-10 16:30:00,15.1,20.8,0.3536
2005-03-10 17:00:00,15.4,23.5,0.4076
2005-03-10 17:30:00,13.7,28.1,0.4381
2005-03-10 18:00:00,11.5,37.5,0.5068
2005-03-10 18:30:00,10.4,42.3,0.5337
2005-03-10 19:00:00,9.9,44.0,0.5381
2005-03-10 19:30:00,8.7,48.3,0.5458
2005-03-10 20:00:00,8.1,49.9,0.5417
2005-03-10 20:30:00,7.3,52.8,0.5419
2005-03-10 21:00:00,8.0,52.2,0.5623
2005-03-10 21:30:00,6.8,56.4,0.5609
2005-03-10 22:00:00,6.7,57.4,0.5654
2005-03-10 22:30:00,5.9,62.1,0.5806
2005-03-10 23:00:00,5.4,65.9,0.5947
2005-03-10 23:30:00,5.5,66.5,0.6054
2005-03-11 00:00:00,5.9,65.8,0.6178
2005-03-11 00:30:00,6.4,63.9,0.6192
2005-03-11 01:00:00,7.2,62.2,0.6351
2005-03-11 01:30:00,7.9,60.0,0.6406
2005-03-11 02:00:00,8.3,58.5,0.6403
2005-03-11 02:30:00,9.3,54.5,0.6415
2005-03-11 03:00:00,10.2,53.1,0.6608
2005-03-11 03:30:00,11.1,51.4,0.679
2005-03-11 04:00:00,12.8,46.9,0.6919
2005-03-11 04:30:00,13.1,48.0,0.7181
2005-03-11 05:00:00,13.5,51.5,0.793
2005-03-11 05:30:00,13.4,51.2,0.7808
2005-03-11 06:00:00,12.1,55.3,0.7777
2005-03-11 06:30:00,12.0,56.5,0.7924
2005-03-11 07:00:00,10.4,64.4,0.8123
2005-03-11 07:30:00,9.4,69.1,0.815
2005-03-11 08:00:00,8.9,71.0,0.8115
2005-03-11 08:30:00,8.1,73.8,0.7968
2005-03-11 09:00:00,7.3,76.8,0.7904
2005-03-11 09:30:00,7.3,76.7,0.7862
2005-03-11 10:00:00,7.1,77.3,0.7826
2005-03-11 10:30:00,6.7,78.7,0.7779
2005-03-11 11:00:00,7.0,77.8,0.7848
2005-03-11 11:30:00,5.7,80.5,0.7416
2005-03-11 12:00:00,5.2,81.4,0.7276
2005-03-11 12:30:00,5.6,80.4,0.7349
2005-03-11 13:00:00,6.3,78.8,0.7544
2005-03-11 13:30:00,6.9,76.9,0.7682
2005-03-11 14:00:00,9.2,67.7,0.79
2005-03-11 14:30:00,11.6,59.8,0.8152
2005-03-11 15:00:00,14.0,52.0,0.8288
2005-03-11 15:30:00,15.0,50.2,0.8495
2005-03-11 16:00:00,14.9,49.9,0.8394
2005-03-11 16:30:00,15.8,33.8,0.6034
2005-03-11 17:00:00,15.4,29.3,0.5068
2005-03-11 17:30:00,14.4,25.7,0.4193
2005-03-11 18:00:00,13.4,27.2,0.4157
2005-03-11 18:30:00,12.2,28.7,0.4077
2005-03-11 19:00:00,11.3,25.7,0.3422
2005-03-11 19:30:00,9.7,31.9,0.3848
2005-03-11 20:00:00,8.4,36.5,0.4035
2005-03-11 20:30:00,8.2,36.8,0.4016
2005-03-11 21:00:00,8.0,36.0,0.3872
2005-03-11 21:30:00,7.0,39.9,0.4006
2005-03-11 22:00:00,5.7,44.3,0.4093
2005-03-11 22:30:00,4.7,46.6,0.4025
2005-03-11 23:00:00,4.2,50.8,0.4234
2005-03-11 23:30:00,4.6,45.1,0.3861
2005-03-12 00:00:00,2.7,53.3,0.4006
2005-03-12 00:30:00,3.1,51.0,0.3947
2005-03-12 01:00:00,2.5,54.1,0.4017
2005-03-12 01:30:00,3.1,53.5,0.4123
2005-03-12 02:00:00,5.0,47.5,0.418
2005-03-12 02:30:00,5.8,43.4,0.4032
2005-03-12 03:00:00,7.1,42.8,0.4327
2005-03-12 03:30:00,7.9,41.6,0.4459
2005-03-12 04:00:00,8.1,41.2,0.448
2005-03-12 04:30:00,8.3,41.3,0.4533
2005-03-12 05:00:00,8.9,49.1,0.5629
2005-03-12 05:30:00,7.1,66.0,0.6678
2005-03-12 06:00:00,5.7,75.1,0.6942
2005-03-12 06:30:00,5.4,77.6,0.7031
2005-03-12 07:00:00,5.4,78.2,0.7074
2005-03-12 07:30:00,7.3,68.1,0.6979
2005-03-12 08:00:00,5.8,74.4,0.6924
2005-03-12 08:30:00,6.2,72.3,0.6887
2005-03-12 09:00:00,5.9,72.7,0.6791
2005-03-12 09:30:00,5.0,76.5,0.6728
2005-03-12 10:00:00,4.0,80.4,0.663
2005-03-12 10:30:00,5.8,59.0,0.5493
2005-03-12 11:00:00,5.8,59.5,0.5519
2005-03-12 11:30:00,6.6,51.3,0.5026
2005-03-12 12:00:00,7.0,47.2,0.4745
2005-03-12 12:30:00,6.6,47.9,0.4686
2005-03-12 13:00:00,7.2,49.8,0.5061
2005-03-12 13:30:00,6.9,52.8,0.5293
2005-03-12 14:00:00,8.7,46.7,0.5249
2005-03-12 14:30:00,10.0,40.6,0.4971
2005-03-12 15:00:00,11.8,35.4,0.4877
2005-03-12 15:30:00,10.7,37.2,0.4788
2005-03-12 16:00:00,10.9,34.9,0.456
2005-03-12 16:30:00,10.7,33.1,0.4256
2005-03-12 17:00:00,10.6,34.2,0.4375
2005-03-12 17:30:00,8.9,38.1,0.4341
2005-03-12 18:00:00,7.8,39.7,0.4206
2005-03-12 18:30:00,7.3,42.2,0.4341
2005-03-12 19:00:00,6.9,42.5,0.4257
2005-03-12 19:30:00,6.6,43.2,0.4247
2005-03-12 20:00:00,6.4,41.7,0.4034
2005-03-12 20:30:00,6.1,42.6,0.4041
2005-03-12 21:00:00,5.9,41.8,0.3928
2005-03-12 21:30:00,5.7,41.5,0.3836
2005-03-12 22:00:00,5.5,42.4,0.3867
2005-03-12 22:30:00,4.5,52.0,0.4436
2005-03-12 23:00:00,4.3,51.6,0.4323
2005-03-12 23:30:00,3.7,56.3,0.453
2005-03-13 00:00:00,3.3,58.1,0.4559
2005-03-13 00:30:00,3.9,47.3,0.3862
2005-03-13 01:00:00,4.3,45.9,0.3843
2005-03-13 01:30:00,4.2,50.1,0.4168
2005-03-13 02:00:00,3.4,62.7,0.4943
